交易日期,開盤,最高,最低,收盤,漲跌,5日均,10日均,20日均,60日均,5日乖離,10日乖離,月均乖離,60均乖離
2001/8/24,4430.4,4430.4,4303.3,4310.3,-149.44,4474.1,4543.0,4489.7,4677.5,-3.66%,-5.12%,-3.99%,-7.85%
2001/8/27,4352.3,4407.8,4333.2,4384.6,74.23,4441.0,4529.4,4492.9,4666.5,-1.27%,-3.20%,-2.41%,-6.04%
2001/8/28,4405.2,4407.0,4340.7,4368.4,-16.17,4402.1,4507.2,4493.6,4655.7,-0.77%,-3.08%,-2.79%,-6.17%
2001/8/29,4350.9,4508.7,4342.0,4508.7,140.31,4406.3,4495.8,4501.3,4647.8,2.32%,0.29%,0.16%,-2.99%
2001/8/30,4495.9,4576.3,4469.6,4503.9,-4.83,4415.2,4477.5,4502.0,4638.4,2.01%,0.59%,0.04%,-2.90%
2001/8/31,4450.2,4513.3,4430.4,4509.4,5.58,4455.0,4464.6,4501.0,4626.6,1.22%,1.01%,0.19%,-2.53%
2001/9/3,4520.0,4526.3,4446.3,4454.8,-54.67,4469.0,4455.0,4500.2,4614.9,-0.32%,-0.01%,-1.01%,-3.47%
2001/9/4,4450.6,4493.5,4404.0,4493.5,38.76,4494.1,4448.1,4504.6,4602.7,-0.01%,1.02%,-0.25%,-2.37%
2001/9/5,4476.8,4510.6,4410.8,4424.9,-68.62,4477.3,4441.8,4500.2,4588.6,-1.17%,-0.38%,-1.67%,-3.57%
2001/9/6,4398.5,4412.4,4314.1,4338.3,-86.65,4444.2,4429.7,4494.7,4573.1,-2.38%,-2.06%,-3.48%,-5.14%
2001/9/7,4274.8,4305.7,4244.9,4302.2,-36.1,4402.7,4428.9,4485.9,4558.0,-2.28%,-2.86%,-4.10%,-5.61%
2001/9/10,4254.5,4305.7,4214.9,4289.1,-13.06,4369.6,4419.3,4474.3,4544.2,-1.84%,-2.95%,-4.14%,-5.61%
2001/9/11,4294.6,4304.6,4169.7,4176.9,-112.17,4306.3,4400.2,4453.7,4527.8,-3.00%,-5.07%,-6.21%,-7.75%
2001/9/13,3902.9,3952.5,3902.9,3952.5,-224.44,4211.8,4344.5,4420.2,4509.2,-6.16%,-9.02%,-10.58%,-12.35%
2001/9/14,3871.3,3916.9,3763.4,3774.6,-177.87,4099.1,4271.6,4374.5,4488.1,-7.91%,-11.63%,-13.71%,-15.90%
2001/9/19,3670.7,3781.2,3663.7,3781.2,6.55,3994.9,4198.8,4331.7,4467.3,-5.35%,-9.95%,-12.71%,-15.36%
2001/9/20,3693.9,3725.9,3693.1,3698.8,-82.33,3876.8,4123.2,4289.1,4445.8,-4.59%,-10.29%,-13.76%,-16.80%
2001/9/21,3599.7,3607.2,3588.5,3591.9,-106.99,3759.8,4033.0,4240.6,4424.0,-4.47%,-10.94%,-15.30%,-18.81%
2001/9/24,3503.3,3547.7,3462.0,3533.5,-58.34,3676.0,3943.9,4192.9,4403.1,-3.88%,-10.41%,-15.73%,-19.75%
2001/9/25,3622.5,3649.2,3473.6,3493.8,-39.73,3619.8,3859.4,4144.6,4380.9,-3.48%,-9.47%,-15.70%,-20.25%
2001/9/26,3475.9,3625.5,3411.7,3625.5,131.75,3588.7,3791.8,4110.3,4361.9,1.03%,-4.38%,-11.79%,-16.88%
2001/9/27,3586.8,3602.2,3546.3,3567.6,-57.9,3562.5,3719.6,4069.5,4339.9,0.15%,-4.09%,-12.33%,-17.80%
2001/9/28,3587.8,3645.5,3587.8,3636.9,69.31,3571.5,3665.6,4032.9,4319.1,1.83%,-0.78%,-9.82%,-15.79%
2001/10/2,3623.7,3623.7,3484.1,3492.1,-144.82,3563.2,3619.6,3982.1,4296.6,-1.99%,-3.52%,-12.30%,-18.72%
2001/10/3,3480.2,3511.4,3436.3,3446.3,-45.86,3553.7,3586.8,3929.2,4275.0,-3.02%,-3.92%,-12.29%,-19.39%
2001/10/4,3610.2,3610.2,3491.3,3493.7,47.4,3527.3,3558.0,3878.4,4254.8,-0.95%,-1.81%,-9.92%,-17.89%
2001/10/5,3502.4,3585.6,3467.9,3585.5,91.8,3530.9,3546.7,3834.9,4236.1,1.55%,1.09%,-6.51%,-15.36%
2001/10/8,3519.4,3568.2,3495.9,3520.4,-65.11,3507.6,3539.5,3786.3,4217.1,0.36%,-0.54%,-7.02%,-16.52%
2001/10/9,3561.2,3618.9,3535.2,3618.9,98.58,3532.9,3548.1,3746.0,4200.5,2.43%,2.00%,-3.39%,-13.85%
2001/10/11,3721.1,3810.8,3716.2,3789.9,171,3601.7,3577.7,3718.6,4187.9,5.23%,5.93%,1.92%,-9.50%
2001/10/12,3898.4,3898.4,3769.9,3801.5,11.57,3663.2,3595.3,3693.5,4174.0,3.77%,5.74%,2.92%,-8.92%
2001/10/15,3724.7,3756.4,3706.2,3712.8,-88.68,3688.7,3609.8,3664.7,4161.1,0.65%,2.85%,1.31%,-10.77%
2001/10/16,3715.1,3794.9,3699.8,3794.9,82.04,3743.6,3625.6,3645.6,4151.5,1.37%,4.67%,4.09%,-8.59%
2001/10/17,3829.6,3872.8,3800.2,3817.1,22.27,3783.2,3658.1,3638.8,4142.3,0.90%,4.35%,4.90%,-7.85%
2001/10/18,3761.1,3811.2,3758.6,3811.2,-5.93,3787.5,3694.6,3640.7,4135.5,0.63%,3.16%,4.68%,-7.84%
2001/10/19,3786.2,3860.2,3759.5,3845.6,34.42,3796.3,3729.8,3643.9,4129.7,1.30%,3.11%,5.54%,-6.88%
2001/10/22,3866.7,3924.3,3861.7,3900.6,55,3833.9,3761.3,3654.0,4124.4,1.74%,3.70%,6.75%,-5.43%
2001/10/23,3959.1,3959.1,3868.9,3874.4,-26.2,3849.8,3796.7,3668.1,4119.8,0.64%,2.05%,5.62%,-5.96%
2001/10/24,3884.6,3986.7,3884.6,3986.7,112.25,3883.7,3833.5,3690.8,4118.9,2.65%,4.00%,8.02%,-3.21%
2001/10/25,4006.4,4043.2,3983.6,4012.2,25.53,3923.9,3855.7,3716.7,4116.8,2.25%,4.06%,7.95%,-2.54%
2001/10/26,4042.5,4104.2,4031.1,4043.6,31.37,3963.5,3879.9,3737.6,4112.5,2.02%,4.22%,8.19%,-1.68%
2001/10/29,4081.9,4084.9,4034.0,4065.1,21.53,3996.4,3915.1,3762.5,4108.3,1.72%,3.83%,8.04%,-1.05%
2001/10/30,3961.6,3976.2,3906.7,3915.6,-149.49,4004.6,3927.2,3776.4,4101.0,-2.22%,-0.30%,3.69%,-4.52%
2001/10/31,3877.2,3944.3,3872.3,3903.5,-12.12,3988.0,3935.9,3797.0,4093.5,-2.12%,-0.82%,2.81%,-4.64%
2001/11/1,3939.1,3960.3,3910.8,3929.7,26.2,3971.5,3947.7,3821.1,4084.1,-1.05%,-0.46%,2.84%,-3.78%
2001/11/2,3999.9,4037.3,3981.6,3998.5,68.79,3962.5,3963.0,3846.4,4075.2,0.91%,0.90%,3.95%,-1.88%
2001/11/5,4014.7,4080.5,3984.7,4080.5,82.03,3965.6,3981.0,3871.1,4068.7,2.90%,2.50%,5.41%,0.29%
2001/11/6,4136.9,4158.2,4082.9,4082.9,2.41,3999.0,4001.8,3899.3,4063.4,2.10%,2.03%,4.71%,0.48%
2001/11/7,4136.0,4175.5,4114.8,4158.2,75.23,4050.0,4019.0,3926.2,4057.5,2.67%,3.46%,5.91%,2.48%
2001/11/8,4179.1,4208.5,4112.1,4135.0,-23.12,4091.0,4031.3,3943.5,4052.2,1.08%,2.57%,4.86%,2.04%
2001/11/9,4135.0,4143.9,4087.4,4123.8,-11.25,4116.1,4039.3,3959.6,4046.3,0.19%,2.09%,4.15%,1.91%
2001/11/12,4126.0,4178.8,4091.0,4172.6,48.85,4134.5,4050.0,3982.6,4040.5,0.92%,3.03%,4.77%,3.27%
2001/11/13,4151.5,4193.5,4134.9,4136.5,-36.09,4145.2,4072.1,3999.7,4033.0,-0.21%,1.58%,3.42%,2.57%
2001/11/14,4241.0,4286.5,4210.6,4277.7,141.16,4169.1,4109.5,4022.7,4027.2,2.60%,4.09%,6.34%,6.22%
2001/11/15,4291.2,4403.6,4285.3,4403.6,125.89,4222.8,4156.9,4052.3,4022.5,4.28%,5.93%,8.67%,9.47%
2001/11/16,4427.8,4491.5,4395.3,4446.6,43.03,4287.4,4201.7,4082.4,4019.3,3.71%,5.83%,8.92%,10.63%
2001/11/19,4459.4,4556.5,4436.9,4548.6,102.01,4362.6,4248.6,4114.8,4019.3,4.26%,7.06%,10.54%,13.17%
2001/11/20,4577.3,4605.7,4452.9,4455.8,-92.83,4426.5,4285.8,4143.8,4017.5,0.66%,3.97%,7.53%,10.91%
2001/11/21,4409.1,4533.4,4401.5,4533.4,77.57,4477.6,4323.4,4171.2,4018.3,1.25%,4.86%,8.68%,12.82%
2001/11/22,4538.3,4557.3,4438.4,4450.0,-83.35,4486.9,4354.9,4193.1,4018.1,-0.82%,2.18%,6.13%,10.75%
2001/11/23,4470.4,4534.7,4440.9,4519.1,69.06,4501.4,4394.4,4216.8,4021.6,0.39%,2.84%,7.17%,12.37%
2001/11/26,4560.6,4622.3,4560.6,4608.3,89.24,4513.3,4438.0,4244.0,4025.3,2.10%,3.84%,8.58%,14.48%
2001/11/27,4722.2,4722.2,4523.0,4580.3,-27.99,4538.2,4482.3,4277.2,4028.8,0.93%,2.19%,7.09%,13.69%
2001/11/28,4578.7,4617.9,4447.6,4447.6,-132.75,4521.1,4499.3,4304.4,4027.8,-1.63%,-1.15%,3.33%,10.42%
2001/11/29,4398.1,4465.8,4376.2,4465.8,18.25,4524.2,4505.6,4331.2,4027.2,-1.29%,-0.88%,3.11%,10.89%
2001/11/30,4497.3,4507.9,4441.1,4441.1,-24.71,4508.6,4505.0,4353.4,4026.1,-1.50%,-1.42%,2.02%,10.31%
2001/12/3,4534.4,4647.7,4532.2,4646.6,205.49,4516.3,4514.8,4381.7,4029.3,2.89%,2.92%,6.05%,15.32%
2001/12/4,4638.9,4767.9,4603.1,4766.4,119.82,4553.5,4545.9,4415.9,4033.8,4.68%,4.85%,7.94%,18.16%
2001/12/5,4892.3,4968.6,4854.2,4924.6,158.13,4648.9,4585.0,4454.2,4042.1,5.93%,7.41%,10.56%,21.83%
2001/12/6,5097.6,5214.8,5084.1,5208.9,284.3,4797.5,4660.9,4507.9,4056.6,8.57%,11.76%,15.55%,28.40%
2001/12/7,5234.5,5335.0,5180.4,5333.9,125.07,4976.1,4742.4,4568.4,4073.8,7.19%,12.47%,16.76%,30.93%
2001/12/10,5345.5,5435.5,5305.0,5321.3,-12.65,5111.0,4813.7,4625.8,4091.0,4.11%,10.55%,15.03%,30.07%
2001/12/11,5252.7,5322.1,5191.3,5274.0,-47.31,5212.5,4883.0,4682.7,4109.3,1.18%,8.01%,12.63%,28.34%
2001/12/12,5333.7,5553.9,5333.7,5539.3,265.34,5335.5,4992.2,4745.8,4135.8,3.82%,10.96%,16.72%,33.94%
2001/12/13,5623.6,5652.0,5349.7,5407.5,-131.77,5375.2,5086.4,4796.0,4163.0,0.60%,6.31%,12.75%,29.90%
2001/12/14,5293.5,5486.7,5293.5,5486.7,79.19,5405.8,5190.9,4848.0,4191.4,1.50%,5.70%,13.18%,30.90%
2001/12/17,5502.0,5535.8,5414.0,5456.2,-30.58,5432.7,5271.9,4893.3,4220.7,0.43%,3.50%,11.50%,29.27%
2001/12/18,5588.5,5588.5,5309.4,5329.2,-126.96,5443.8,5328.2,4937.0,4249.7,-2.11%,0.02%,7.94%,25.40%
2001/12/19,5391.3,5402.7,5214.1,5222.0,-107.23,5380.3,5357.9,4971.4,4277.8,-2.94%,-2.54%,5.04%,22.07%
2001/12/20,5199.5,5309.1,5142.8,5309.1,87.14,5360.6,5367.9,5014.4,4308.0,-0.96%,-1.10%,5.88%,23.24%
2001/12/21,5209.3,5264.1,5090.6,5109.2,-199.86,5285.1,5345.4,5043.9,4332.8,-3.33%,-4.42%,1.30%,17.92%
2001/12/24,5132.6,5208.0,5100.5,5164.7,55.49,5226.8,5329.8,5071.7,4359.4,-1.19%,-3.10%,1.83%,18.47%
2001/12/25,5198.2,5381.2,5197.3,5372.8,208.08,5235.6,5339.7,5111.3,4388.3,2.62%,0.62%,5.12%,22.43%
2001/12/26,5421.7,5481.6,5348.2,5392.4,19.62,5269.7,5325.0,5158.6,4420.0,2.33%,1.27%,4.53%,22.00%
2001/12/27,5464.5,5505.2,5293.5,5333.0,-59.45,5274.4,5317.5,5201.9,4451.4,1.11%,0.29%,2.52%,19.80%
2001/12/28,5372.9,5408.2,5307.4,5398.3,65.3,5332.2,5308.7,5249.8,4483.2,1.24%,1.69%,2.83%,20.41%
2001/12/31,5481.1,5583.8,5477.5,5551.2,152.96,5409.5,5318.2,5295.0,4516.0,2.62%,4.38%,4.84%,22.93%
2002/1/2,5575.3,5645.1,5493.6,5600.1,48.81,5455.0,5345.3,5336.7,4550.6,2.66%,4.77%,4.93%,23.06%
2002/1/3,5684.9,5690.3,5517.4,5526.3,-73.73,5481.8,5375.7,5366.8,4582.4,0.81%,2.80%,2.97%,20.60%
2002/1/4,5678.4,5684.9,5600.9,5638.5,112.21,5542.9,5408.7,5388.3,4613.2,1.73%,4.25%,4.64%,22.23%
2002/1/7,5691.2,5834.9,5657.9,5834.9,196.36,5630.2,5481.2,5413.3,4647.1,3.64%,6.45%,7.79%,25.56%
2002/1/8,5843.7,5885.6,5753.6,5810.1,-24.81,5682.0,5545.8,5437.8,4682.1,2.25%,4.77%,6.85%,24.09%
2002/1/9,5885.9,5915.4,5781.6,5865.5,55.46,5735.1,5595.0,5467.4,4716.6,2.27%,4.83%,7.28%,24.36%
2002/1/10,5868.5,5910.8,5806.1,5871.3,5.74,5804.1,5642.9,5484.0,4750.8,1.16%,4.05%,7.06%,23.58%
2002/1/11,5889.5,5927.0,5685.3,5687.6,-183.69,5813.9,5678.4,5498.0,4782.1,-2.17%,0.16%,3.45%,18.94%
2002/1/14,5625.6,5661.0,5578.5,5611.9,-75.73,5769.3,5699.7,5504.2,4811.5,-2.73%,-1.54%,1.96%,16.63%
2002/1/15,5582.7,5628.7,5494.0,5592.7,-19.12,5725.8,5703.9,5511.0,4839.7,-2.32%,-1.95%,1.48%,15.56%
2002/1/16,5615.3,5645.4,5488.3,5488.3,-104.41,5650.4,5692.7,5519.0,4866.6,-2.87%,-3.59%,-0.56%,12.78%
2002/1/17,5375.4,5519.8,5375.4,5501.1,12.8,5576.3,5690.2,5533.0,4891.9,-1.35%,-3.32%,-0.58%,12.45%
2002/1/18,5589.6,5632.2,5511.3,5522.8,21.67,5543.4,5678.6,5543.6,4917.0,-0.37%,-2.74%,-0.38%,12.32%
2002/1/21,5569.6,5799.9,5565.0,5798.1,275.25,5580.6,5674.9,5578.1,4946.3,3.90%,2.17%,3.94%,17.22%
2002/1/22,5863.6,5880.8,5731.7,5804.1,6.05,5622.9,5674.3,5610.1,4975.3,3.22%,2.29%,3.46%,16.66%
2002/1/23,5771.0,5958.4,5744.9,5769.8,-34.32,5679.2,5664.8,5629.9,5006.2,1.60%,1.85%,2.48%,15.25%
2002/1/24,5853.9,5875.3,5735.7,5801.9,32.14,5739.3,5657.8,5650.4,5037.8,1.09%,2.55%,2.68%,15.17%
2002/1/25,5925.8,5978.6,5897.7,5950.6,148.72,5824.9,5684.1,5681.3,5071.5,2.16%,4.69%,4.74%,17.34%
2002/1/28,6026.9,6049.1,5984.2,6007.3,56.69,5866.8,5723.7,5711.7,5105.0,2.40%,4.96%,5.18%,17.68%
2002/1/29,6008.2,6008.2,5841.4,5846.2,-161.14,5875.2,5749.0,5726.5,5134.4,-0.49%,1.69%,2.09%,13.86%
2002/1/30,5739.0,5849.4,5739.0,5812.7,-33.52,5883.8,5781.5,5737.1,5163.2,-1.21%,0.54%,1.32%,12.58%
2002/1/31,5871.4,5915.4,5823.9,5872.1,59.47,5897.8,5818.6,5754.4,5191.8,-0.43%,0.92%,2.05%,13.10%
2002/2/1,5948.1,5948.1,5849.1,5857.9,-14.21,5879.3,5852.1,5765.3,5220.5,-0.36%,0.10%,1.61%,12.21%
2002/2/4,5867.5,5909.5,5834.5,5849.9,-8.08,5847.8,5857.3,5766.1,5249.3,0.04%,-0.13%,1.45%,11.44%
2002/2/5,5812.7,5849.0,5773.1,5844.3,-5.6,5847.4,5861.3,5767.8,5277.1,-0.05%,-0.29%,1.33%,10.75%
2002/2/6,5887.3,5978.9,5887.3,5926.1,81.83,5870.1,5876.9,5770.8,5307.0,0.95%,0.84%,2.69%,11.67%
2002/2/18,6048.7,6048.7,5953.8,5968.6,42.53,5889.3,5893.6,5775.7,5335.1,1.35%,1.27%,3.34%,11.87%
2002/2/19,6000.6,6000.6,5860.3,5861.7,-106.95,5890.1,5884.7,5784.4,5359.4,-0.48%,-0.39%,1.34%,9.37%
2002/2/20,5817.7,5838.7,5685.8,5692.2,-169.48,5858.6,5853.2,5788.4,5380.2,-2.84%,-2.75%,-1.66%,5.80%
2002/2/21,5766.4,5769.6,5640.2,5656.1,-36.08,5820.9,5834.1,5791.6,5398.7,-2.83%,-3.05%,-2.34%,4.77%
2002/2/22,5562.2,5632.1,5532.2,5609.8,-46.27,5757.7,5813.9,5797.7,5417.9,-2.57%,-3.51%,-3.24%,3.54%
2002/2/25,5644.2,5663.6,5499.9,5510.7,-99.12,5666.1,5777.7,5798.1,5434.2,-2.74%,-4.62%,-4.96%,1.41%
2002/2/26,5607.3,5629.7,5492.9,5499.8,-10.92,5593.7,5741.9,5797.0,5451.7,-1.68%,-4.22%,-5.13%,0.88%
2002/2/27,5536.8,5699.7,5536.8,5696.1,196.32,5594.5,5726.5,5791.9,5471.3,1.82%,-0.53%,-1.65%,4.11%
2002/3/1,5672.0,5736.2,5645.8,5680.8,-15.33,5599.4,5710.2,5785.7,5489.2,1.45%,-0.51%,-1.81%,3.49%
2002/3/4,5878.5,5923.2,5834.3,5874.5,193.7,5652.4,5705.0,5791.0,5510.7,3.93%,2.97%,1.44%,6.60%
2002/3/5,6033.7,6033.7,5877.4,5957.8,83.27,5741.8,5703.9,5798.8,5535.9,3.76%,4.45%,2.74%,7.62%
2002/3/6,5955.3,6097.6,5942.3,6097.6,139.82,5861.3,5727.5,5806.1,5563.1,4.03%,6.46%,5.02%,9.61%
2002/3/7,6130.7,6137.0,6037.6,6048.2,-49.42,5931.7,5763.1,5808.1,5589.9,1.96%,4.95%,4.13%,8.20%
2002/3/8,6077.7,6125.5,5971.9,6011.7,-36.5,5997.9,5798.7,5816.4,5612.6,0.23%,3.67%,3.36%,7.11%
2002/3/11,6088.2,6212.3,6078.3,6196.3,184.61,6062.3,5857.3,5835.6,5636.5,2.21%,5.79%,6.18%,9.93%
2002/3/12,6198.8,6208.6,6086.4,6122.5,-73.72,6095.2,5918.5,5848.1,5656.4,0.45%,3.45%,4.69%,8.24%
2002/3/13,6119.1,6203.2,6068.2,6088.3,-34.2,6093.4,5977.4,5859.6,5671.1,-0.08%,1.86%,3.90%,7.36%
2002/3/14,6045.6,6111.8,6006.1,6070.5,-17.84,6097.9,6014.8,5870.7,5683.4,-0.45%,0.93%,3.40%,6.81%
2002/3/15,6062.1,6112.6,5939.5,5951.5,-119.05,6085.8,6041.9,5876.0,5693.9,-2.21%,-1.50%,1.28%,4.52%
2002/3/18,5999.6,6002.3,5917.1,5972.1,20.66,6041.0,6051.6,5878.3,5705.5,-1.14%,-1.31%,1.60%,4.67%
2002/3/19,5989.7,6007.7,5877.4,5906.7,-65.38,5997.8,6046.5,5875.2,5711.6,-1.52%,-2.31%,0.54%,3.42%
2002/3/20,5948.0,6068.3,5900.3,6059.1,152.33,5992.0,6042.7,5885.1,5722.5,1.12%,0.27%,2.96%,5.88%
2002/3/21,5981.8,6080.5,5980.8,6046.5,-12.54,5987.2,6042.5,5902.8,5731.8,0.99%,0.07%,2.43%,5.49%
2002/3/22,6149.2,6203.2,6127.0,6140.4,93.9,6025.0,6055.4,5927.0,5743.2,1.92%,1.40%,3.60%,6.92%
2002/3/25,6194.2,6243.5,6154.7,6219.2,78.75,6074.4,6057.7,5957.5,5758.1,2.38%,2.67%,4.39%,8.01%
2002/3/26,6206.2,6259.8,6181.8,6242.6,23.47,6141.6,6069.7,5994.1,5775.1,1.65%,2.85%,4.15%,8.10%
2002/3/27,6303.4,6326.4,6139.2,6147.8,-94.89,6159.3,6075.6,6026.5,5789.0,-0.19%,1.19%,2.01%,6.20%
2002/3/28,6190.1,6209.9,6100.7,6209.9,62.17,6192.0,6089.6,6052.2,5807.4,0.29%,1.98%,2.61%,6.93%
2002/3/29,6265.0,6265.0,6154.6,6167.5,-42.45,6197.4,6111.2,6076.5,5824.1,-0.48%,0.92%,1.50%,5.90%
2002/4/1,6118.5,6213.3,6118.5,6186.4,18.97,6190.8,6132.6,6092.1,5837.7,-0.07%,0.88%,1.55%,5.97%
2002/4/2,6248.0,6326.1,6230.4,6243.5,57.02,6191.0,6166.3,6106.4,5851.8,0.85%,1.25%,2.24%,6.69%
2002/4/3,6220.5,6306.4,6207.1,6294.7,51.2,6220.4,6189.8,6116.3,5867.9,1.19%,1.69%,2.92%,7.27%
2002/4/4,6303.7,6307.3,6164.1,6207.1,-87.57,6219.8,6205.9,6124.2,5881.4,-0.20%,0.02%,1.35%,5.54%
2002/4/8,6204.6,6246.3,6176.8,6190.8,-16.26,6224.5,6210.9,6133.2,5892.0,-0.54%,-0.32%,0.94%,5.07%
2002/4/9,6222.7,6236.0,6069.1,6069.9,-120.98,6201.2,6196.0,6126.8,5899.8,-2.12%,-2.04%,-0.93%,2.88%
2002/4/10,6036.1,6082.9,6016.0,6059.2,-10.64,6164.3,6177.7,6123.7,5908.7,-1.71%,-1.92%,-1.05%,2.55%
2002/4/11,6098.5,6145.6,6065.6,6073.8,14.55,6120.1,6170.3,6123.0,5916.0,-0.76%,-1.56%,-0.80%,2.67%
2002/4/12,6036.5,6182.6,6009.5,6182.6,108.83,6115.2,6167.5,6128.6,5921.8,1.10%,0.24%,0.88%,4.40%
2002/4/15,6226.6,6261.8,6179.6,6196.0,13.41,6116.3,6170.4,6140.8,5928.2,1.30%,0.42%,0.90%,4.52%
2002/4/16,6249.9,6292.2,6222.4,6257.7,61.73,6153.9,6177.5,6155.1,5934.7,1.69%,1.30%,1.67%,5.44%
2002/4/17,6398.0,6413.8,6344.6,6390.7,132.95,6220.2,6192.2,6179.3,5943.4,2.74%,3.20%,3.42%,7.53%
2002/4/18,6434.5,6450.3,6374.0,6387.2,-3.47,6282.8,6201.5,6195.7,5955.1,1.66%,2.99%,3.09%,7.26%
2002/4/19,6397.5,6460.9,6392.9,6448.1,60.91,6335.9,6225.6,6215.8,5969.0,1.77%,3.57%,3.74%,8.03%
2002/4/22,6470.5,6484.9,6424.8,6462.3,14.18,6389.2,6252.7,6231.8,5983.5,1.14%,3.35%,3.70%,8.00%
2002/4/23,6440.9,6462.9,6372.4,6390.6,-71.68,6415.8,6284.8,6240.4,5998.5,-0.39%,1.68%,2.41%,6.54%
2002/4/24,6403.8,6460.7,6379.5,6455.4,64.77,6428.7,6324.4,6251.1,6014.4,0.41%,2.07%,3.27%,7.33%
2002/4/25,6440.1,6464.4,6348.4,6355.6,-99.8,6422.4,6352.6,6261.4,6028.3,-1.04%,0.05%,1.50%,5.43%
2002/4/26,6360.0,6370.0,6266.5,6306.9,-48.66,6394.2,6365.1,6266.3,6036.8,-1.36%,-0.91%,0.65%,4.47%
2002/4/29,6244.3,6258.2,6175.7,6205.1,-101.84,6342.7,6366.0,6268.2,6043.5,-2.17%,-2.53%,-1.01%,2.67%
2002/4/30,6201.8,6214.5,6035.8,6065.7,-139.36,6277.7,6346.8,6262.1,6048.4,-3.38%,-4.43%,-3.14%,0.29%
2002/5/2,6099.3,6106.8,5856.0,5867.8,-197.9,6160.2,6294.5,6243.4,6049.5,-4.75%,-6.78%,-6.01%,-3.00%
2002/5/3,5785.7,5910.7,5750.8,5910.3,42.49,6071.2,6246.8,6224.1,6048.8,-2.65%,-5.39%,-5.04%,-2.29%
2002/5/6,5807.5,5807.5,5601.5,5642.5,-267.84,5938.3,6166.2,6195.9,6042.8,-4.98%,-8.49%,-8.93%,-6.62%
2002/5/7,5525.3,5700.7,5525.3,5664.0,21.5,5830.1,6086.4,6169.6,6039.7,-2.85%,-6.94%,-8.19%,-6.22%
2002/5/8,5724.1,5777.5,5670.4,5711.5,47.55,5759.2,6018.5,6151.7,6038.0,-0.83%,-5.10%,-7.15%,-5.41%
2002/5/9,5884.3,5884.3,5737.2,5739.3,27.75,5733.5,5946.9,6135.7,6035.8,0.10%,-3.49%,-6.46%,-4.91%
2002/5/10,5701.2,5813.3,5647.8,5807.3,68.02,5712.9,5892.0,6122.3,6035.0,1.65%,-1.44%,-5.15%,-3.77%
2002/5/13,5751.5,5775.7,5718.6,5742.7,-64.64,5733.0,5835.6,6100.3,6033.2,0.17%,-1.59%,-5.86%,-4.82%
2002/5/14,5801.5,5822.7,5729.4,5755.9,13.26,5751.3,5790.7,6078.3,6031.7,0.08%,-0.60%,-5.30%,-4.57%
2002/5/15,5836.2,5933.7,5815.1,5910.7,154.77,5791.2,5775.2,6061.0,6031.5,2.06%,2.35%,-2.48%,-2.00%
2002/5/16,5883.6,5883.6,5795.8,5801.5,-109.22,5803.6,5768.6,6031.5,6028.7,-0.04%,0.57%,-3.81%,-3.77%
2002/5/17,5830.7,5865.4,5779.4,5789.8,-11.63,5800.1,5756.5,6001.7,6027.5,-0.18%,0.58%,-3.53%,-3.94%
2002/5/20,5739.5,5739.5,5565.0,5574.7,-215.13,5766.5,5749.7,5958.0,6025.5,-3.33%,-3.04%,-6.43%,-7.48%
2002/5/21,5498.0,5540.5,5429.0,5443.2,-131.53,5704.0,5727.7,5907.0,6022.0,-4.57%,-4.97%,-7.85%,-9.61%
2002/5/22,5444.6,5544.2,5421.8,5541.6,98.46,5630.2,5710.7,5864.6,6020.8,-1.57%,-2.96%,-5.51%,-7.96%
2002/5/23,5536.4,5595.9,5526.7,5550.0,8.32,5579.9,5691.7,5819.3,6021.5,-0.54%,-2.49%,-4.63%,-7.83%
2002/5/24,5588.6,5718.7,5586.9,5706.4,156.44,5563.2,5681.6,5786.8,6024.9,2.57%,0.44%,-1.39%,-5.29%
2002/5/27,5624.8,5734.0,5623.9,5729.9,23.5,5594.2,5680.4,5758.0,6025.5,2.43%,0.87%,-0.49%,-4.91%
2002/5/28,5765.6,5796.7,5652.6,5669.5,-60.37,5639.5,5671.7,5731.2,6025.3,0.53%,-0.04%,-1.08%,-5.90%
2002/5/29,5620.9,5630.4,5565.0,5623.2,-46.3,5655.8,5643.0,5709.1,6021.1,-0.58%,-0.35%,-1.50%,-6.61%
2002/5/30,5646.4,5751.9,5646.4,5736.2,112.96,5693.1,5636.5,5702.5,6017.4,0.76%,1.77%,0.59%,-4.67%
2002/5/31,5718.3,5718.3,5646.0,5675.7,-60.54,5686.9,5625.0,5690.8,6010.4,-0.20%,0.90%,-0.27%,-5.57%
2002/6/3,5628.3,5628.3,5517.6,5571.1,-104.57,5655.1,5624.7,5687.2,6002.4,-1.49%,-0.95%,-2.04%,-7.19%
2002/6/4,5443.9,5535.6,5443.9,5527.8,-43.28,5626.8,5633.1,5680.4,5994.4,-1.76%,-1.87%,-2.69%,-7.78%
2002/6/5,5583.9,5626.3,5567.1,5599.4,71.62,5622.0,5638.9,5674.8,5984.4,-0.40%,-0.70%,-1.33%,-6.43%
2002/6/6,5613.7,5656.9,5578.1,5591.0,-8.4,5593.0,5643.0,5667.4,5975.6,-0.04%,-0.92%,-1.35%,-6.44%
2002/6/7,5472.6,5523.8,5423.3,5433.0,-158,5544.5,5615.7,5648.7,5964.7,-2.01%,-3.25%,-3.82%,-8.91%
